"annotation_id"	"annotator"	"assigned"	"cause"	"cost-push-time"	"cost-time"	"counter-narrative"	"created_at"	"demand-time"	"effect"	"expect-time"	"fiscal-time"	"govt-time"	"id"	"international-time"	"lead_time"	"monetary-time"	"narrative-type"	"other-cause-time"	"other-effect-time"	"purchase-time"	"rates-time"	"redistribution-time"	"savings-time"	"social-time"	"supply-time"	"temporality"	"text"	"trade-time"	"uncertain-time"	"updated_at"	"wage-time"
870	"3"	"az*"	""	""	""	""	"2024-02-02T23:23:16.129068Z"	""	""	""	""	""	70895018	""	11.042	""	"{""choices"":[""none"",""foreign""]}"	""	""	""	""	""	""	""	""	""	"Mutharika , 78 , a former law professor , presided over improvements to infrastructure and a slowdown in inflation during his first five-year term ."	""	""	"2024-02-02T23:23:16.129088Z"	""
871	"3"	"az*"	""	""	""	""	"2024-02-02T23:23:24.321901Z"	""	""	""	""	""	8069904	""	5.173	""	"none"	""	""	""	""	""	""	""	""	""	"Adjusted for inflation , the Texas ( Republican ) Legislature spent 25 percent less on schools in 2012 than in 2002 , according to PolitiFact ."	""	""	"2024-02-02T23:23:24.321923Z"	""
872	"3"	"az*"	"fiscal"	""	""	"normal-narrative"	"2024-02-02T23:24:32.983547Z"	""	"{""choices"":[""rates"",""present""]}"	""	"present"	""	864772	""	65.573	""	"{""choices"":[""cause"",""effect"",""foreign""]}"	""	""	""	"present"	""	""	""	""	"present"	"Policy makers under Simor have kept the benchmark interest rate at the highest level in the EU , citing the need to protect the forint amid the euro debt crisis and to rein in the fastest inflation in the 27-nation bloc ."	""	""	"2024-02-02T23:24:32.983568Z"	""
873	"3"	"az*"	""	""	""	""	"2024-02-02T23:24:41.158960Z"	""	""	""	""	""	2255997	""	6.465	""	"none"	""	""	""	""	""	""	""	""	""	"The poverty rate was cut in half as unemployment dropped to only 3.5 percent and inflation- adjusted personal income grew by nearly 40 percent ."	""	""	"2024-02-02T23:24:41.158986Z"	""
874	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T23:25:52.486928Z"	""	"redistribution"	""	""	""	982067	""	68.983	""	"effect"	""	""	""	""	"future"	""	""	""	"future"	"It is likely to lead to some sort of default -- be it through writedowns or inflation ."	""	""	"2024-02-02T23:25:52.486951Z"	""
875	"3"	"az*"	""	""	""	"counter_narrative"	"2024-02-02T23:26:29.014910Z"	""	"{""choices"":[""uncertain"",""general"",""social""]}"	""	""	""	993313	""	34.704	""	"{""choices"":[""effect"",""foreign""]}"	""	""	""	""	""	""	"general"	""	"general"	"In Brazil , however , such aversion to inflation does not seem to take place , despite the proximity to our hyperinflationary experience ."	""	"general"	"2024-02-02T23:26:29.014932Z"	""
876	"3"	"az*"	""	""	""	""	"2024-02-02T23:26:41.584204Z"	""	""	""	""	""	87702627	""	10.937	""	"none"	""	""	""	""	""	""	""	""	""	"Indeed , an important addition to the SEP introduced in December 2020 is a set of charts showing the historical evolution of diffusion indexes for the assessment of the balance of risks to the GDP , unemployment , and inflation projections submitted by each participant ."	""	""	"2024-02-02T23:26:41.584229Z"	""
877	"3"	"az*"	""	"past"	""	"normal-narrative"	"2024-02-02T23:27:15.120068Z"	""	"cost-push"	""	""	""	70743954	""	29.795	""	"effect"	""	""	""	""	""	""	""	""	"past"	"We faced several margin headwinds in the quarter and these included tariffs , a flood , material inflation , currency and lower production levels due to reduced inventory build from the prior year ."	""	""	"2024-02-02T23:27:15.120091Z"	""
878	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T23:27:34.269263Z"	""	"rates"	""	""	""	3206535	""	17.231	""	"effect"	""	""	""	"general"	""	""	""	""	"general"	"A Fed that strictly targeted inflation would have to tighten monetary policy to keep inflation from rising -- but at the cost of causing the real economy , already hit by that shock , to contract further ."	""	""	"2024-02-02T23:27:34.269286Z"	""
879	"3"	"az*"	""	""	""	""	"2024-02-02T23:28:12.454109Z"	""	""	""	""	""	8844432	""	35.721	""	"{""choices"":[""none"",""foreign""]}"	""	""	""	""	""	""	""	""	""	"Even so , he added , the RBA will be looking at other countries and "" what you are seeing elsewhere is inflation expectations have dropped pretty quickly . """	""	""	"2024-02-02T23:28:12.454130Z"	""
880	"3"	"az*"	""	""	""	""	"2024-02-02T23:28:21.497882Z"	""	""	""	""	""	3356997	""	6.514	""	"none"	""	""	""	""	""	""	""	""	""	""" If you look at the long-term trend , college tuition has been rising almost six percent above the rate of inflation , "" said Ray Franke , a professor of education at the University of Massachusetts , Boston . """	""	""	"2024-02-02T23:28:21.497914Z"	""
881	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T23:28:35.978242Z"	""	"savings"	""	""	""	2449867	""	12.765	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	""" My whole reason for investing in real estate is to be a hedge for inflation , "" he said . """	""	""	"2024-02-02T23:28:35.978264Z"	""
882	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T23:29:46.857345Z"	""	"rates"	""	""	""	7938692	""	69.222	""	"effect"	""	""	""	"future"	""	""	""	""	"present"	"This reflects several factors : signs that the economy remains on track and the recovery in financial conditions ( i.e. less downside risk ) , as well as stronger than expected inflation ."	""	""	"2024-02-02T23:29:46.857367Z"	""
883	"3"	"az*"	""	""	""	""	"2024-02-02T23:30:02.215286Z"	""	""	""	""	""	88029437	""	13.484	""	"none"	""	""	""	""	""	""	""	""	""	"Among developed economies , the U.S. , the U.K. , Canada , and Australia "" are more at risk of sustained higher inflation , "" Goltermann wrote in a note Thursday ."	""	""	"2024-02-02T23:30:02.215308Z"	""
884	"3"	"az*"	""	""	""	""	"2024-02-02T23:30:50.262795Z"	""	""	""	""	""	2634438	""	46.297	""	"none"	""	""	""	""	""	""	""	""	""	"In addition , to reach this inflationary stage , there must be some sort of energy to drive the inflation ."	""	""	"2024-02-02T23:30:50.262817Z"	""
885	"3"	"az*"	""	""	""	""	"2024-02-02T23:30:58.527762Z"	""	""	""	""	""	7368361	""	5.603	""	"none"	""	""	""	""	""	""	""	""	""	"Policy makers are still able to reach their medium-term inflation goal under the central bank 's base case , according to Nabiullina ."	""	""	"2024-02-02T23:30:58.527790Z"	""
886	"3"	"az*"	""	""	""	"counter_narrative"	"2024-02-02T23:31:23.027082Z"	""	"other-effect"	""	""	""	70077058	""	21.998	""	"{""choices"":[""effect"",""foreign""]}"	""	"present"	""	""	""	""	""	""	"present"	"Put differently , crypto 's rise in Venezuela is n't just about inflation or capital controls , but also about entrepreneurship and evangelism ."	""	""	"2024-02-02T23:31:23.027103Z"	""
887	"3"	"az*"	""	""	""	""	"2024-02-02T23:31:47.365279Z"	""	""	""	""	""	255908	""	5.596	""	"{""choices"":[""none"",""foreign""]}"	""	""	""	""	""	""	""	""	""	"After reaching more than 10 percent in 2011 , consumer price inflation in sub-Saharan Africa dropped to 7.9 percent at the end of 2012 ( see Chart 2 ) ."	""	""	"2024-02-02T23:31:47.365306Z"	""
888	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T23:32:08.197601Z"	""	"savings"	""	""	""	87154901	""	19.076	""	"effect"	""	""	""	""	""	"present"	""	""	"future"	"If you think inflation poses a long-term threat , you might want to make these portfolio moves now  Shift bond exposure , add gold and other commodities , and look for dividend increases in the stock market ."	""	""	"2024-02-02T23:32:08.197622Z"	""
889	"3"	"az*"	""	""	""	""	"2024-02-02T23:32:16.131469Z"	""	""	""	""	""	31547520	""	6.16	""	"none"	""	""	""	""	""	""	""	""	""	"Officials were also concerned that inflation still had n't reached the Fed 's target level of 2% ."	""	""	"2024-02-02T23:32:16.131498Z"	""
890	"3"	"az*"	""	""	""	""	"2024-02-02T23:32:22.527152Z"	""	""	""	""	""	227185	""	4.304	""	"none"	""	""	""	""	""	""	""	""	""	"The point is to drive up annual inflation to a target of 2% ."	""	""	"2024-02-02T23:32:22.527173Z"	""
891	"3"	"az*"	""	""	""	""	"2024-02-02T23:32:32.693588Z"	""	""	""	""	""	7269557	""	6.198	""	"none"	""	""	""	""	""	""	""	""	""	"Core inflation is not our objective , but it tends to lead headline inflation over the medium-term . """	""	""	"2024-02-02T23:32:32.693624Z"	""
892	"3"	"az*"	"supply"	""	""	"normal-narrative"	"2024-02-02T23:33:10.829777Z"	""	""	""	""	""	3821173	""	36.441	""	"cause"	""	""	""	""	""	""	""	"present"	"present"	"BUT PRESSURES NOT YET AT APPROPRIATE LEVEL FOR RATE RISE  "" But the cost price pressure to date is not yet sufficient to be consistent with inflation heading back towards the 2 percent target ."	""	""	"2024-02-02T23:33:10.829804Z"	""
893	"3"	"az*"	""	""	""	""	"2024-02-02T23:33:15.779351Z"	""	""	""	""	""	89001555	""	3.15	""	"none"	""	""	""	""	""	""	""	""	""	"OUR NEXT LOOK AT INFLATION COMES THE SECOND WEEK IN APR ."	""	""	"2024-02-02T23:33:15.779373Z"	""
894	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-02T23:33:40.395000Z"	""	"rates"	""	""	""	14496155	""	22.753	""	"effect"	""	""	""	"future"	""	""	""	""	"future"	"On the "" Fed side , you need to have a central bank that would actually have a hiking cycle that would signal three to four hikes a year , and that would depend heavily on what happens with inflation , "" he said ."	""	""	"2024-02-02T23:33:40.395021Z"	""
895	"3"	"az*"	""	""	""	""	"2024-02-02T23:33:48.011244Z"	""	""	""	""	""	95647349	""	5.926	""	"none"	""	""	""	""	""	""	""	""	""	"Though inflation is decelerating , it 's still "" very elevated "" and over three times greater than the ... + Fed 's 2% target , one expert notes ."	""	""	"2024-02-02T23:33:48.011273Z"	""
896	"3"	"az*"	""	""	""	""	"2024-02-02T23:33:54.698809Z"	""	""	""	""	""	82969249	""	5.18	""	"none"	""	""	""	""	""	""	""	""	""	"quote:Adjusted for inflation , monthly regimen of insulin was around $450  Your own link says ...  quote:According to the American Diabetes Association between 2003 and 2012 the price of insulin in the U.S.A tripled ."	""	""	"2024-02-02T23:33:54.698830Z"	""
897	"3"	"az*"	""	""	""	""	"2024-02-02T23:33:58.766881Z"	""	""	""	""	""	3538794	""	2.304	""	"none"	""	""	""	""	""	""	""	""	""	"Jack Blackstone  Inflation bro ."	""	""	"2024-02-02T23:33:58.766901Z"	""
898	"3"	"az*"	""	""	""	""	"2024-02-03T00:51:45.395450Z"	""	""	""	""	""	81045929	""	7.03	""	"none"	""	""	""	""	""	""	""	""	""	"Most universities and community colleges would n't get enough of a funding hike to cover inflation under the latest budget plan in the Michigan Legislature ."	""	""	"2024-02-03T00:51:45.395470Z"	""
899	"3"	"az*"	""	""	""	""	"2024-02-03T00:52:05.901910Z"	""	""	""	""	""	9427094	""	16.102	""	"{""choices"":[""none"",""foreign""]}"	""	""	""	""	""	""	""	""	""	"Mr. Rajan , who became Reserve Bank of India governor in September 2013 , has overseen a drop in inflation , and speedier economic growth , as India has become the world 's fastest-growing large economy ."	""	""	"2024-02-03T00:52:05.901937Z"	""
900	"3"	"az*"	"supply"	""	""	"normal-narrative"	"2024-02-03T00:53:09.730507Z"	""	""	""	""	""	32980286	""	62.121	""	"cause"	""	""	""	""	""	""	""	"future"	"future"	"That means inflation will go up in various regions ."	""	""	"2024-02-03T00:53:09.730532Z"	""
901	"3"	"az*"	"demand"	""	""	"normal-narrative"	"2024-02-03T00:53:36.389989Z"	"future"	"rates"	""	""	""	25848608	""	25.049	""	"{""choices"":[""cause"",""effect""]}"	""	""	""	"future"	""	""	""	""	"future"	"If the second quarter 's growth rate continues , it could risk accelerating inflation and prompt the Fed to raise rates more quickly ."	""	""	"2024-02-03T00:53:36.390011Z"	""
902	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-03T00:54:00.543580Z"	""	"rates"	""	""	""	2310232	""	22.205	""	"effect"	""	""	""	"future"	""	""	""	""	"present"	"Monetary Policy Options and Tools  In light of elevated unemployment and low inflation , monetary policy needs to remain highly accommodative ."	""	""	"2024-02-03T00:54:00.543604Z"	""
903	"3"	"az*"	"other-cause"	""	""	"normal-narrative"	"2024-02-03T00:54:46.631086Z"	""	""	""	""	""	88058316	""	44.333	""	"{""choices"":[""cause"",""foreign""]}"	"present"	""	""	""	""	""	""	""	"present"	"Some Some one-off one-off factors factors accounted accounted for for the the record record jump jump from from July July but but the the BoE BoE thinks thinks inflation inflation is is heading heading above above 4% 4% , , more more than than double double its its 2% 2% target target . ."	""	""	"2024-02-03T00:54:46.631107Z"	""
904	"3"	"az*"	""	""	""	""	"2024-02-03T00:55:16.566557Z"	""	""	""	""	""	70138620	""	26.354	""	"none"	""	""	""	""	""	""	""	""	""	"Consumers have had steep declines in near-term inflation expectations recently , but October 's preliminary report actually saw an increase to 2.8% from 2.7% for expectations for next year ."	""	""	"2024-02-03T00:55:16.566585Z"	""
905	"3"	"az*"	""	""	""	""	"2024-02-03T00:55:27.342202Z"	""	""	""	""	""	3824509	""	5.465	""	"none"	""	""	""	""	""	""	""	""	""	"About 55 percent is due to inflation , and the other 15 percent has one culprit -- the beloved steak ."	""	""	"2024-02-03T00:55:27.342231Z"	""
906	"3"	"az*"	""	""	""	""	"2024-02-03T00:55:34.320986Z"	""	""	""	""	""	83774594	""	4.894	""	"none"	""	""	""	""	""	""	""	""	""	"According to a report by the Urban Land Institute cited in the article , housing prices in Texas are now rising faster than inflation , population growth , and income growth ."	""	""	"2024-02-03T00:55:34.321021Z"	""
907	"3"	"az*"	""	""	""	""	"2024-02-03T00:55:41.754823Z"	""	""	""	""	""	84767002	""	5.645	""	"none"	""	""	""	""	""	""	""	""	""	"The March report showed that an inflation gauge closely followed by the Federal Reserve dropped 0.3% in March and is up 1.3% from a year ago , well below the Fed 's 2% target for inflation ."	""	""	"2024-02-03T00:55:41.754851Z"	""
908	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-03T00:56:00.198169Z"	""	"savings"	""	""	""	87588887	""	16.879	""	"effect"	""	""	""	""	""	"general"	""	""	"general"	"Homeownership -- although expensive and for many Americans , unaffordable or unappealing -- as a means of inflation protection only works if the owners intend to stay in their houses for the next decade or so , said John Scherer , a certified financial planner and founder of Trinity Financial Planning ."	""	""	"2024-02-03T00:56:00.198190Z"	""
909	"3"	"az*"	""	"present"	""	"counter_narrative"	"2024-02-03T00:57:39.483450Z"	""	"cost-push"	""	""	""	88893310	""	181.50700000000003	""	"effect"	""	""	""	""	""	""	""	"present"	"present"	"The company noted that year-over-year second half financial performance is expected to improve as recent pricing actions will be fully reflected in market with better mitigation of inflation with pricing , and strong levels of demand , while supply and labor conditions improve ."	""	""	"2024-03-12T19:58:00.787783Z"	""
910	"3"	"az*"	"supply"	""	""	"normal-narrative"	"2024-02-03T00:58:04.181320Z"	""	""	""	""	""	89555602	""	23.157	""	"cause"	""	""	""	""	""	""	""	"present"	"present"	"But of course , you still see another very significant 14% jump in inflation , and slowly but surely , hopefully will continue to improve on the supply chain side ."	""	""	"2024-02-03T00:58:04.181341Z"	""
911	"3"	"az*"	""	""	""	""	"2024-02-03T00:58:11.530720Z"	""	""	""	""	""	85323274	""	5.611	""	"none"	""	""	""	""	""	""	""	""	""	""" Real ( inflation-adjusted ) gross domestic product ( GDP ) is expected to grow at a 12.4 percent annual rate in the second half of 2020 and to recover to its prepandemic level by the middle of 2022 , "" the report said ."	""	""	"2024-02-03T00:58:11.530748Z"	""
912	"3"	"az*"	""	""	""	"normal-narrative"	"2024-02-03T00:58:22.558404Z"	""	"purchase"	""	""	""	31622791	""	9.226	""	"effect"	""	""	"general"	""	""	""	""	""	"general"	"Thanks to inflation , the value of money erodes over time ."	""	""	"2024-02-03T00:58:22.558426Z"	""
913	"3"	"az*"	"demand"	""	""	"normal-narrative"	"2024-02-03T00:59:14.267880Z"	"future"	""	""	""	""	86897551	""	49.989	""	"cause"	""	""	""	""	""	""	""	""	"future"	"Healthcare Healthcare and and rents rents will will determine determine the the inflation inflation path path . ."	""	""	"2024-02-03T00:59:14.267901Z"	""
914	"3"	"az*"	"supply"	""	""	"normal-narrative"	"2024-02-03T00:59:34.786176Z"	""	""	""	""	""	3333542	""	19.195	""	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	""	""	"general"	"general"	"A study by the International Monetary Fund found that El Nino typically adds between 0.5 and 0.9 percentage points to inflation in India , Indonesia and Thailand ."	""	""	"2024-02-03T00:59:34.786211Z"	""
738	"3"	"az*"	""	""	""	""	"2024-02-02T00:38:30.204074Z"	""	""	""	""	""	2008981	""	5.013	""	"none"	""	""	""	""	""	""	""	""	""	"Adjust for inflation ."	""	""	"2024-02-02T00:38:30.204095Z"	""
915	"3"	"az*"	""	""	""	""	"2024-02-03T01:04:59.746726Z"	""	""	""	""	""	8218543	""	7.21	""	"none"	""	""	""	""	""	""	""	""	""	"The Nikkei manufacturing PMI fell to 49.1 in March , the lowest since February 2013 , and Japanese households ' inflation expectations have fallen to a three-year low . """	""	""	"2024-02-03T01:04:59.746754Z"	""
928	"3"	"az*"	"{""choices"":[""fiscal"",""past"",""international""]}"	""	""	""	"2024-02-03T01:13:25.522908Z"	""	""	""	"past"	""	9435093	"past"	37.336	""	"{""choices"":[""cause"",""foreign""]}"	""	""	""	""	""	""	""	""	"past"	"Real history requires recalling what happened in 1970s Britain , the last time the U.K. stood outside an imperial trading zone and outside an integrated European market : stagnation and inflation , three-day working weeks , and endless strikes ."	""	""	"2024-02-03T01:13:25.522929Z"	""
